Trajectories
100
,,S01:WRIST,,,S01:ELBOW,,,S01:SHLDR,,,S01:CHEST,,,S01:RHIP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
913,0,3.11003,-133.042,1172.7,175.636,-64.9648,1029.24,291.799,-174.249,1258.95,164.342,-299.872,1227.94,268.153,-185.515,940.158
914,0,2.15787,-132.814,1174.8,174.081,-64.9976,1030.23,291.746,-174.205,1259.14,164.358,-299.83,1227.21,268.277,-185.474,940.139
915,0,1.40696,-132.477,1176.85,172.036,-64.8386,1031.23,291.655,-174.152,1259.26,164.354,-299.913,1227.2,268.32,-185.46,940.126
916,0,0.399514,-132.359,1178.91,170.3,-64.7994,1032.26,291.63,-174.126,1259.41,164.514,-300.053,1227.18,268.416,-185.419,940.135
917,0,-0.584877,-132.15,1181.05,168.71,-64.8319,1033.33,291.519,-174.053,1259.56,164.592,-300.163,1227.15,268.485,-185.377,940.138
918,0,-1.40344,-131.96,1183.18,166.732,-64.673,1034.4,291.449,-173.997,1259.72,164.599,-300.238,1227.15,268.603,-185.377,940.15
919,0,-2.10531,-131.827,1185.26,165.127,-64.543,1035.44,291.367,-174.013,1259.91,164.673,-300.353,1227.17,268.576,-185.37,940.171
920,0,-3.19114,-131.713,1187.34,163.471,-64.6377,1036.49,291.288,-173.964,1260.05,164.669,-300.436,1227.16,268.716,-185.309,940.149
921,0,-3.9012,-131.591,1189.5,161.71,-64.4324,1037.51,291.163,-173.918,1260.17,164.743,-300.551,1227.18,268.75,-185.289,940.18
922,0,-4.3872,-131.454,1191.68,160.118,-64.5431,1038.6,291.107,-173.908,1260.3,164.824,-300.662,1227.25,268.843,-185.318,940.168
923,0,-5.03486,-131.406,1193.8,158.336,-64.3456,1039.64,290.967,-173.861,1260.44,164.656,-300.688,1227.26,268.849,-185.245,940.182
924,0,-5.57588,-131.264,1195.99,156.781,-64.1577,1040.72,290.816,-173.808,1260.58,164.649,-300.777,1227.3,268.97,-185.192,940.17
925,0,-6.2738,-131.123,1198.24,155.321,-64.3017,1041.78,290.663,-173.757,1260.72,164.732,-300.884,1227.25,268.973,-185.19,940.154
926,0,-6.73656,-131.03,1200.36,153.521,-64.0277,1042.82,290.552,-173.693,1260.88,164.728,-300.967,1227.24,269.012,-185.125,940.209
927,0,-7.30386,-130.873,1202.58,152.146,-64.2123,1043.85,290.397,-173.684,1261.02,164.643,-301.023,1227.24,269.049,-185.103,940.21
928,0,-7.70016,-130.772,1204.76,150.513,-64.1874,1044.91,290.19,-173.61,1261.22,164.721,-301.134,1227.22,269.071,-185.056,940.198
929,0,-8.19969,-130.628,1206.92,149.083,-64.129,1045.98,289.934,-173.576,1261.39,164.715,-301.22,1227.34,269.093,-185.043,940.193
930,0,-8.86768,-130.446,1209.36,147.688,-64.0739,1047.02,289.895,-173.296,1261.71,164.63,-301.275,1227.34,269.095,-185.008,940.197
931,0,-9.17612,-130.345,1211.25,146.095,-63.9138,1048.11,289.821,-172.846,1262.13,164.632,-301.354,1227.38,269.148,-184.996,940.18
932,0,-9.83675,-130.299,1213.06,144.835,-64.1669,1049.2,289.804,-172.557,1262.4,164.625,-301.441,1227.41,269.146,-184.924,940.202
933,0,-10.3251,-130.16,1215,143.162,-63.9769,1050.22,289.738,-172.456,1262.53,164.699,-301.634,1227.38,269.152,-184.882,940.19
934,0,-10.7563,-129.928,1217.14,141.967,-64.0999,1051.31,289.615,-172.923,1262.46,163.6,-300.986,1228.23,269.134,-184.854,940.207
935,0,-11.2201,-129.854,1219.04,140.427,-63.9382,1052.32,289.515,-172.855,1262.62,163.603,-301.189,1228.24,269.099,-184.85,940.207
936,0,-11.7572,-129.869,1220.97,138.999,-64.1276,1053.39,289.386,-172.872,1262.73,163.572,-301.405,1228.11,269.072,-184.791,940.201
937,0,-12.3241,-129.901,1222.94,137.712,-64.0301,1054.43,289.137,-173.212,1262.74,163.585,-301.546,1228.19,269.068,-184.79,940.184
938,0,-12.6883,-129.945,1224.84,136.162,-64.1254,1055.52,288.995,-173.41,1262.7,163.507,-301.752,1228.29,269.023,-184.751,940.219
939,0,-13.1171,-130.028,1226.79,135.043,-64.1517,1056.65,288.804,-173.411,1262.86,163.439,-301.914,1228.26,268.982,-184.756,940.216
940,0,-13.4739,-130.197,1228.74,133.437,-64.0596,1057.77,288.602,-173.396,1263.03,163.346,-302.02,1228.36,268.968,-184.707,940.237
941,0,-13.5792,-130.295,1230.75,132.254,-64.1907,1058.91,288.49,-173.432,1263.16,163.271,-302.199,1228.35,268.963,-184.621,940.235
942,0,-14.0896,-130.448,1232.73,130.815,-64.0058,1060.09,288.34,-173.435,1263.32,163.301,-302.344,1228.38,268.978,-184.617,940.226
943,0,-14.204,-130.494,1234.79,129.568,-64.0549,1061.25,288.103,-173.487,1263.46,163.392,-302.386,1228.52,268.979,-184.622,940.233
944,0,-14.7617,-130.84,1236.74,128.099,-64.0944,1062.4,287.9,-173.477,1263.58,163.456,-302.526,1228.62,268.969,-184.624,940.233
945,0,-15.0012,-130.979,1238.73,126.686,-64.0665,1063.64,287.742,-173.555,1263.71,163.354,-302.686,1228.66,268.93,-184.62,940.25
946,0,-15.1142,-131.255,1240.77,125.457,-64.2721,1064.8,287.485,-173.566,1263.84,163.372,-302.746,1228.69,268.89,-184.614,940.233
947,0,-15.3828,-131.415,1242.74,123.927,-64.2,1065.94,287.307,-173.563,1264.03,163.495,-302.958,1228.69,268.91,-184.615,940.262
948,0,-15.7482,-131.618,1244.74,122.83,-64.5383,1067.14,287.184,-173.636,1264.18,163.448,-303.159,1228.6,268.829,-184.604,940.241
949,0,-16.0092,-131.872,1246.72,121.338,-64.2813,1068.25,287.031,-173.628,1264.34,163.437,-303.271,1228.74,268.767,-184.588,940.262
950,0,-16.2202,-132.012,1248.79,119.989,-64.4888,1069.47,286.931,-173.613,1264.5,163.539,-303.589,1228.57,268.744,-184.584,940.26
951,0,-16.6767,-132.203,1250.72,118.8,-64.7118,1070.71,286.774,-173.714,1264.66,163.483,-303.782,1228.64,268.742,-184.585,940.276
952,0,-16.8151,-132.415,1252.74,117.402,-64.9057,1071.92,286.722,-173.822,1264.8,163.504,-303.957,1228.79,268.731,-184.616,940.291
953,0,-17.4428,-132.736,1254.62,116.243,-65.0568,1073.11,286.525,-173.913,1264.99,163.466,-304.124,1228.88,268.701,-184.653,940.285
954,0,-17.5384,-133.017,1256.5,114.892,-65.1614,1074.39,286.419,-173.968,1265.2,163.396,-304.353,1228.91,268.659,-184.646,940.319
955,0,-17.9096,-133.306,1258.48,113.769,-65.4689,1075.53,286.311,-174.076,1265.32,163.423,-304.514,1228.92,268.611,-184.658,940.328
956,0,-18.2663,-133.558,1260.27,112.29,-65.556,1076.79,286.193,-174.182,1265.49,163.378,-304.74,1228.97,268.533,-184.705,940.335
957,0,-18.7443,-133.731,1262.22,111.11,-65.7522,1078.01,285.968,-174.273,1265.68,163.346,-305.051,1228.95,268.47,-184.691,940.331
958,0,-18.9779,-133.979,1264.03,109.965,-65.9413,1079.15,285.844,-174.374,1265.86,163.241,-305.197,1228.96,268.403,-184.695,940.346
959,0,-19.2948,-134.189,1265.9,108.668,-66.0493,1080.36,285.644,-174.46,1266.05,163.254,-305.37,1229.09,268.292,-184.701,940.372
960,0,-19.1387,-134.521,1267.97,107.546,-66.325,1081.56,285.48,-174.568,1266.19,163.166,-305.528,1229.11,268.346,-184.742,940.395
961,0,-19.8239,-134.71,1269.78,106.299,-66.5359,1082.66,285.312,-174.73,1266.36,163.105,-305.677,1229.18,268.292,-184.76,940.395
962,0,-19.8572,-135.121,1271.54,105.115,-66.7917,1083.9,285.174,-174.887,1266.54,162.988,-305.847,1229.28,268.243,-184.793,940.443
963,0,-20.3569,-135.308,1273.24,104.016,-66.854,1085.07,285.05,-175.002,1266.74,162.915,-306.066,1229.28,268.183,-184.815,940.427
964,0,-20.8141,-135.604,1274.89,102.913,-67.0863,1086.3,284.846,-175.089,1266.93,162.878,-306.316,1229.36,268.172,-184.849,940.46
965,0,-21.355,-135.766,1276.62,101.762,-67.1552,1087.46,284.686,-175.184,1267.09,162.841,-306.555,1229.46,268.1,-184.868,940.488
966,0,-21.7007,-136.052,1278.34,100.761,-67.4285,1088.61,284.626,-175.167,1267.11,162.732,-306.877,1229.44,268.056,-184.918,940.48
967,0,-22.0063,-136.5,1279.85,99.5121,-67.4836,1089.86,284.431,-175.33,1267.28,162.625,-307.066,1229.52,268.011,-184.923,940.548
968,0,-22.1228,-136.876,1281.48,98.5921,-67.7669,1091.02,284.332,-175.462,1267.48,162.582,-307.377,1229.57,267.967,-184.986,940.543
969,0,-22.8008,-137.038,1283.14,97.4983,-67.8106,1092.27,284.205,-175.68,1267.71,162.546,-307.594,1229.62,267.917,-185.037,940.549
970,0,-23.2334,-137.3,1284.74,96.6208,-67.9758,1093.47,283.955,-175.839,1267.91,162.539,-307.856,1229.62,267.884,-185.125,940.554
971,0,-23.6977,-137.449,1286.29,95.4011,-68.1049,1094.72,283.876,-175.206,1268.42,162.47,-308.001,1229.66,267.846,-185.178,940.592
972,0,-23.8451,-137.945,1287.83,94.7457,-68.152,1096.01,283.776,-175.528,1268.62,162.33,-308.096,1229.78,267.812,-185.252,940.6
973,0,-24.5017,-138.185,1289.53,93.5345,-68.3182,1097.24,283.617,-175.807,1268.78,162.328,-308.368,1229.85,267.733,-185.289,940.632
974,0,-24.8164,-138.564,1290.94,92.8174,-68.4297,1098.47,283.509,-175.991,1269.05,162.294,-308.573,1229.88,267.717,-185.348,940.623
975,0,-25.0961,-138.705,1292.52,91.8629,-68.3668,1099.73,283.415,-176.245,1269.24,162.25,-308.764,1230.01,267.653,-185.423,940.626
976,0,-25.5293,-138.882,1294.08,91.0704,-68.6653,1100.86,283.322,-176.356,1269.44,162.205,-309.081,1230.06,267.665,-185.481,940.647
977,0,-26.0676,-139.091,1295.71,90.0534,-68.7327,1102.17,283.181,-176.597,1269.63,162.161,-309.409,1230.14,267.594,-185.573,940.677
978,0,-26.1337,-139.446,1297.21,89.3982,-68.9957,1103.32,283.064,-176.841,1269.87,162.09,-309.635,1230.17,267.568,-185.62,940.693
979,0,-26.7374,-139.472,1298.87,88.3151,-69.0269,1104.56,282.963,-177.052,1270.03,162.078,-309.989,1230.28,267.534,-185.642,940.704
980,0,-26.9464,-139.81,1300.46,87.6413,-69.2838,1105.8,282.867,-177.223,1270.27,162.066,-310.207,1230.39,267.461,-185.703,940.713
981,0,-27.3786,-139.951,1302.18,86.6156,-69.3389,1107.08,282.765,-177.369,1270.47,161.998,-310.398,1230.5,267.457,-185.788,940.773
982,0,-27.6222,-140.172,1303.79,85.9117,-69.5012,1108.36,282.69,-177.575,1270.63,161.995,-310.568,1230.56,267.441,-185.834,940.779
983,0,-28.1726,-140.213,1305.48,84.9115,-69.6108,1109.64,282.65,-177.781,1270.77,161.985,-310.829,1230.61,267.394,-185.905,940.793
984,0,-28.1389,-140.458,1307.08,84.257,-69.7686,1110.94,282.566,-178.057,1270.91,161.981,-311.02,1230.69,267.414,-185.963,940.818
985,0,-28.7907,-140.59,1308.91,83.1524,-70.0434,1112.2,282.467,-178.189,1271.11,161.941,-311.22,1230.77,267.349,-186.019,940.797
986,0,-28.922,-140.902,1310.49,82.5219,-70.1432,1113.58,282.366,-178.36,1271.35,161.937,-311.477,1230.85,267.351,-186.118,940.798
987,0,-29.2449,-141.025,1312.19,81.5212,-70.296,1114.92,282.22,-178.567,1271.57,161.921,-311.81,1230.89,267.351,-186.193,940.846
988,0,-29.4158,-141.409,1313.87,80.8607,-70.476,1116.22,282.058,-178.755,1271.77,161.887,-312.064,1230.98,267.341,-186.217,940.886
989,0,-29.8549,-141.453,1315.65,79.8145,-70.4501,1117.65,281.974,-178.95,1271.99,161.871,-312.416,1231.05,267.352,-186.338,940.885
990,0,-29.8879,-141.744,1317.32,79.2149,-70.7315,1118.94,281.996,-179.202,1272.18,161.892,-312.667,1231.11,267.317,-186.351,940.911
991,0,-30.2251,-141.852,1319.1,78.2362,-70.7598,1120.38,281.794,-179.338,1272.4,161.847,-312.904,1231.22,267.335,-186.467,940.913
992,0,-30.1811,-142.224,1320.73,77.5676,-70.7765,1121.66,281.708,-179.489,1272.62,161.814,-313.087,1231.3,267.318,-186.533,940.935
993,0,-30.5103,-142.27,1322.56,76.6481,-71.1179,1122.98,281.645,-179.707,1272.79,161.775,-313.296,1231.41,267.384,-186.608,940.959
994,0,-30.4845,-142.621,1324.23,76.0295,-71.2623,1124.28,281.577,-179.821,1272.99,161.77,-313.472,1231.46,267.399,-186.692,940.934
995,0,-30.6293,-142.934,1325.98,75.0519,-71.3,1125.62,281.482,-179.993,1273.2,161.749,-313.628,1231.54,267.366,-186.739,940.959
996,0,-30.9029,-143.088,1327.63,74.574,-71.493,1126.95,281.382,-180.208,1273.35,161.711,-313.79,1231.59,267.396,-186.758,940.972
997,0,-30.5237,-143.547,1329.3,73.7181,-71.4161,1128.36,281.295,-180.391,1273.56,161.732,-314.03,1231.6,267.379,-186.826,940.994
998,0,-31.074,-143.635,1330.96,73.2269,-71.6757,1129.61,281.161,-180.567,1273.73,161.66,-314.282,1231.71,267.433,-186.939,941.011
999,0,-30.7869,-143.997,1332.6,72.3049,-71.7317,1131.08,281.148,-180.74,1273.91,161.678,-314.445,1231.83,267.399,-186.998,941.024
1000,0,-31.4744,-143.927,1334.27,71.8383,-71.7273,1132.36,281.097,-180.891,1274.13,161.631,-314.707,1231.91,267.456,-187.074,941.047
1001,0,-31.5024,-144.382,1335.81,71.0501,-71.8206,1133.74,281.043,-181.033,1274.32,161.626,-314.965,1231.98,267.459,-187.143,941.062
1002,0,-31.6705,-144.548,1337.35,70.5311,-71.9204,1135.11,281.015,-181.199,1274.51,161.748,-315.141,1232.04,267.462,-187.177,941.06
1003,0,-32.1512,-144.684,1338.91,69.78,-71.8066,1136.45,280.975,-181.387,1274.67,161.737,-315.402,1232.08,267.524,-187.258,941.082
1004,0,-32.5164,-144.856,1340.48,69.3707,-72.0707,1137.75,280.917,-181.537,1274.83,161.69,-315.545,1232.09,267.527,-187.327,941.069
1005,0,-32.4368,-145.241,1341.9,68.6678,-71.9831,1139.1,280.827,-181.736,1274.97,161.684,-315.678,1232.16,267.579,-187.394,941.061
1006,0,-32.7923,-145.251,1343.47,68.0872,-72.2203,1140.36,280.743,-181.903,1275.15,161.681,-315.859,1232.22,267.564,-187.464,941.066
1007,0,-33.1472,-145.275,1344.95,67.4457,-72.1957,1141.66,280.642,-182.019,1275.36,161.685,-315.955,1232.28,267.617,-187.496,941.089
1008,0,-32.986,-145.616,1346.46,66.9478,-72.4285,1142.88,280.598,-182.147,1275.5,161.677,-316.151,1232.35,267.63,-187.575,941.094
1009,0,-33.276,-145.72,1347.95,66.2403,-72.4438,1144.14,280.545,-182.208,1275.73,161.639,-316.237,1232.37,267.729,-187.621,941.105
1010,0,-33.2221,-145.876,1349.42,65.6818,-72.5257,1145.35,280.428,-182.343,1275.89,161.648,-316.309,1232.47,267.719,-187.672,941.103
1011,0,-33.2542,-145.948,1350.99,65.1265,-72.6914,1146.58,280.311,-182.422,1276.06,161.643,-316.482,1232.53,267.813,-187.714,941.109
1012,0,-33.2395,-146.228,1352.51,64.571,-72.6623,1147.77,280.265,-182.519,1276.2,161.651,-316.577,1232.58,267.783,-187.772,941.129
1013,0,-33.1386,-146.195,1354.13,64.1117,-72.8412,1148.98,280.189,-182.629,1276.35,161.673,-316.742,1232.61,267.84,-187.83,941.135
1014,0,-33.3326,-146.323,1355.63,63.4686,-72.8688,1150.21,280.135,-182.784,1276.46,161.662,-316.896,1232.7,267.79,-187.864,941.133
1015,0,-33.0657,-146.508,1357.3,62.9332,-72.9983,1151.45,280.026,-182.879,1276.65,161.67,-316.973,1232.73,267.82,-187.921,941.129
1016,0,-33.0403,-146.605,1358.83,62.254,-72.9831,1152.71,279.922,-182.912,1276.85,161.653,-317.143,1232.76,267.797,-187.922,941.184
1017,0,-32.8421,-146.767,1360.4,61.7203,-72.9696,1153.98,279.83,-183.032,1276.96,161.599,-317.215,1232.82,267.828,-187.951,941.193
1018,0,-32.9233,-146.793,1362.15,61.2141,-73.139,1155.21,279.706,-183.082,1277.17,161.483,-317.338,1232.92,267.856,-188.002,941.182
1019,0,-32.9192,-146.873,1363.59,60.4999,-72.9743,1156.55,279.628,-183.144,1277.35,161.482,-317.514,1232.98,267.847,-188.004,941.196
1020,0,-32.6266,-147.152,1365.23,60.1469,-73.2925,1157.77,279.548,-183.208,1277.5,161.443,-317.589,1233,267.859,-188.042,941.22
1021,0,-32.9294,-147.165,1366.77,59.5263,-73.2855,1159.13,279.436,-183.296,1277.65,161.41,-317.688,1233.08,267.827,-188.076,941.201
1022,0,-32.4358,-147.513,1368.27,59.1345,-73.489,1160.32,279.355,-183.371,1277.83,161.395,-317.833,1233.15,267.85,-188.098,941.199
1023,0,-32.8412,-147.475,1369.84,58.403,-73.4673,1161.67,279.274,-183.413,1278.06,161.321,-317.995,1233.2,267.843,-188.092,941.243
1024,0,-32.4523,-147.718,1371.24,58.1404,-73.6139,1162.87,279.231,-183.563,1278.25,161.277,-318.051,1233.29,267.889,-188.106,941.267
1025,0,-32.5921,-147.931,1372.78,57.5,-73.598,1164.19,279.066,-183.562,1278.44,161.281,-318.128,1233.32,267.863,-188.086,941.269
1026,0,-32.649,-147.803,1374.26,57.0912,-73.6718,1165.41,278.988,-183.761,1278.63,161.252,-318.187,1233.42,267.893,-188.121,941.282
1027,0,-32.2298,-148.116,1375.71,56.6722,-73.8717,1166.63,278.938,-183.863,1278.77,161.217,-318.273,1233.45,267.826,-188.136,941.265
1028,0,-32.3824,-148.266,1377.26,56.1208,-73.8087,1167.9,278.933,-183.945,1278.9,161.248,-318.406,1233.51,267.812,-188.135,941.277
1029,0,-32.1053,-148.235,1378.65,55.6878,-74.0412,1169.01,278.884,-184.02,1279.03,161.161,-318.477,1233.57,267.796,-188.141,941.274
1030,0,-31.9319,-148.681,1380,55.1586,-74.0492,1170.26,278.818,-184.068,1279.22,161.161,-318.521,1233.63,267.765,-188.136,941.26
1031,0,-31.7804,-148.773,1381.48,54.8451,-74.159,1171.33,278.724,-184.179,1279.32,161.16,-318.543,1233.67,267.711,-188.121,941.28
1032,0,-31.7898,-148.862,1382.81,54.4772,-74.2868,1172.53,278.692,-184.27,1279.42,161.121,-318.598,1233.67,267.712,-188.12,941.282
1033,0,-31.3778,-149.249,1384.15,53.9614,-74.2194,1173.63,278.655,-184.379,1279.53,161.132,-318.699,1233.72,267.713,-188.118,941.268
1034,0,-31.0021,-149.421,1385.53,53.5744,-74.2537,1174.78,278.615,-184.432,1279.62,161.062,-318.653,1233.77,267.643,-188.05,941.277
1035,0,-31.0067,-149.467,1386.84,53.2273,-74.4439,1175.89,278.635,-184.53,1279.76,161.039,-318.758,1233.85,267.623,-188.046,941.278
1036,0,-30.4539,-149.871,1388.17,52.6988,-74.4108,1177.01,278.529,-184.58,1279.9,161.031,-318.841,1233.87,267.592,-188.049,941.293
1037,0,-30.1195,-150.108,1389.56,52.5091,-74.7485,1178.08,278.559,-184.514,1280.13,161.042,-318.851,1233.99,267.533,-188.02,941.323
1038,0,-30.0564,-150.141,1390.86,51.9362,-74.8307,1179.09,278.512,-184.587,1280.32,161.006,-318.885,1234.07,267.536,-188.024,941.356
1039,0,-29.5781,-150.63,1392.15,51.5426,-74.9873,1180.16,278.509,-184.555,1280.44,160.944,-318.938,1234.16,267.507,-187.963,941.347
1040,0,-29.018,-151.029,1393.47,51.2128,-75.3779,1181.18,278.537,-184.624,1280.58,160.916,-319.039,1234.21,267.491,-187.958,941.335
1041,0,-29.155,-151.115,1394.81,50.6898,-75.5235,1182.23,278.478,-184.598,1280.69,160.94,-319.078,1234.28,267.436,-187.871,941.347
1042,0,-28.6518,-151.645,1396.05,50.3245,-75.7077,1183.35,278.459,-184.703,1280.8,160.913,-319.175,1234.32,267.373,-187.849,941.32
1043,0,-28.2203,-152.087,1397.39,50.0859,-75.9954,1184.42,278.389,-184.814,1280.85,160.892,-319.225,1234.43,267.355,-187.836,941.337
1044,0,-28.0275,-152.591,1398.66,49.5494,-76.0142,1185.51,278.395,-184.859,1281,160.763,-319.298,1234.58,267.311,-187.823,941.362
1045,0,-27.7046,-152.998,1400.06,49.1317,-76.1162,1186.67,278.312,-184.787,1281.16,160.846,-319.349,1234.63,267.302,-187.749,941.347
1046,0,-27.4597,-153.37,1401.34,48.683,-76.3003,1187.77,278.255,-184.908,1281.28,160.852,-319.454,1234.66,267.269,-187.71,941.337
1047,0,-27.0325,-153.954,1402.77,48.2556,-76.4302,1188.98,278.216,-184.827,1281.47,160.786,-319.467,1234.8,267.274,-187.71,941.337
1048,0,-26.9749,-154.208,1404.13,47.9589,-76.9859,1190.05,278.19,-184.907,1281.6,160.751,-319.589,1234.89,267.245,-187.65,941.349
1049,0,-26.6309,-154.757,1405.41,47.5169,-77.1436,1191.27,278.133,-184.768,1281.89,160.757,-319.677,1235.03,267.242,-187.621,941.374
1050,0,-26.3203,-155.179,1406.8,47.0584,-77.2609,1192.47,278.137,-184.685,1282.14,160.793,-319.662,1234.98,267.24,-187.62,941.374
1051,0,-25.9831,-155.612,1408.13,46.7466,-77.6657,1193.59,278.039,-184.727,1282.29,160.719,-319.723,1234.99,267.176,-187.557,941.368
1052,0,-25.6719,-155.898,1409.5,46.0625,-77.6151,1194.78,277.954,-184.65,1282.53,160.654,-319.714,1235.1,267.199,-187.518,941.357
1053,0,-25.2013,-156.344,1410.78,45.8788,-77.9774,1195.91,277.883,-184.716,1282.72,160.518,-319.699,1235.04,267.161,-187.485,941.378
1054,0,-24.7678,-156.625,1412.21,45.4938,-78.0204,1197.07,277.84,-184.586,1283.02,160.903,-319.499,1234.58,267.118,-187.419,941.377
1055,0,-24.7691,-156.715,1413.6,45.0295,-78.2778,1198.21,277.717,-184.689,1283.16,160.794,-319.45,1234.65,267.055,-187.386,941.369
1056,0,-24.3217,-156.953,1414.94,44.7555,-78.4713,1199.27,277.667,-184.767,1283.28,160.79,-319.531,1234.66,267.024,-187.357,941.384
1057,0,-24.1419,-157.149,1416.2,44.2318,-78.5827,1200.42,277.538,-185.013,1283.32,160.779,-319.594,1234.74,266.984,-187.315,941.333
1058,0,-23.9751,-157.266,1417.62,43.9582,-78.6771,1201.48,277.441,-185.084,1283.4,160.675,-319.564,1234.73,266.935,-187.257,941.371
1059,0,-23.7755,-157.338,1418.85,43.7589,-78.9791,1202.61,277.422,-185.135,1283.56,160.575,-319.625,1234.78,266.901,-187.192,941.387
1060,0,-23.5084,-157.557,1420.15,43.3822,-79.0892,1203.6,277.287,-185.296,1283.53,160.571,-319.706,1234.79,266.825,-187.14,941.407
1061,0,-23.365,-157.519,1421.5,43.0459,-79.3255,1204.71,277.146,-185.462,1283.52,160.464,-319.756,1234.81,266.823,-187.057,941.408
1062,0,-23.1576,-157.74,1422.65,42.9812,-79.348,1205.73,277.051,-185.435,1283.69,160.456,-319.739,1234.86,266.734,-186.99,941.37
1063,0,-22.9513,-157.815,1423.91,42.4693,-79.2569,1206.81,276.985,-185.486,1283.89,160.357,-319.801,1234.91,266.69,-186.905,941.388
1064,0,-22.8496,-157.867,1425.21,42.2272,-79.2504,1207.95,276.79,-185.598,1283.9,160.356,-319.801,1234.91,266.649,-186.9,941.399
1065,0,-22.6712,-158.059,1426.39,42.0166,-79.503,1208.96,276.703,-185.535,1284.1,160.348,-319.884,1234.91,266.603,-186.812,941.435
1066,0,-22.5599,-158.212,1427.58,41.6104,-79.4318,1210.08,276.581,-185.682,1284.21,160.243,-319.933,1234.93,266.561,-186.789,941.395
1067,0,-22.8127,-158.184,1428.86,41.4452,-79.5292,1211.17,276.486,-185.641,1284.4,160.136,-319.977,1235.03,266.533,-186.727,941.418
1068,0,-22.7189,-158.367,1429.95,41.2158,-79.8323,1212.15,276.364,-185.84,1284.41,160.143,-319.995,1234.97,266.464,-186.669,941.395
1069,0,-22.3426,-158.743,1431.09,40.8493,-79.5918,1213.35,276.336,-185.824,1284.63,160.028,-320.028,1235.04,266.426,-186.621,941.396
