Devices
1000
,,AMTI OR6 Series Force Plate - Force,,,AMTI OR6 Series Force Plate - Moment,,,AMTI OR6 Series Force Plate - CoP,,,Analog EMG - Voltage,,,,,,,,,,AMTI OR6 Series Force Plate - Force,,,AMTI OR6 Series Force Plate - Moment,,,AMTI OR6 Series Force Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,RFEM,LFEM,LHAM,RHAM,LTIB,RTIB,7,LGAS,RGAS,10,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,V,V,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
335,8,0.216873,-0.88454,-566.415,-45978.1,47184.8,252.473,217.304,-175.826,-3,0.00234985,0.00219727,0.000488281,-0.00427246,-0.00012207,0.00012207,0.000183105,0.000732422,0.000488281,0.000396729,0,0,0,0,0,0,226,252,-3
335,9,0.390348,-0.57534,-566.065,-45869.8,47024.2,295.537,217.072,-175.967,-3,-0.00119019,0.00177002,-0.00378418,-0.00366211,-0.000183105,0.000305176,0.000305176,0.000183105,0.000488281,0.00314331,0,0,0,0,0,0,226,252,-3
336,0,0.566416,-0.845067,-565.018,-46089.7,47131.4,243.977,217.416,-175.428,-3,-0.000427246,0.00152588,-0.00866699,-0.00354004,0.000427246,0.000183105,0.000305176,0.000244141,0.000244141,0.000610352,0,0,0,0,0,0,226,252,-3
336,1,0.343866,-0.494839,-566.233,-46152.6,47292.2,269.84,217.521,-175.492,-3,0.000793457,6.10352e-005,-0.0131226,-0.00512695,0.00140381,0,-9.15527e-005,0.000305176,0.000671387,0.00198364,0,0,0,0,0,0,226,252,-3
336,2,0.647608,-0.577647,-566.756,-46060.4,47299.4,261.522,217.456,-175.73,-3,-0.00247192,0.00134277,-0.0113525,-0.00256348,0.0012207,-6.10352e-005,-3.05176e-005,0.000427246,0.00183105,0.000915527,0,0,0,0,0,0,226,252,-3
336,3,0.259266,-0.49445,-565.889,-46018.6,47143.9,226.504,217.31,-175.679,-3,0.00198364,0.000610352,-0.00286865,0.00134277,0.00152588,0.000244141,3.05176e-005,0.000305176,0.000793457,0.00192261,0,0,0,0,0,0,226,252,-3
336,4,0.867445,-0.273922,-565.011,-46066,47040.8,295.771,217.256,-175.469,-3,0.00228882,0.00128174,-0.00189209,0.00897217,0.00213623,-6.10352e-005,0.000640869,0.000305176,-0.000671387,0.000854492,0,0,0,0,0,0,226,252,-3
336,5,0.348249,-0.412316,-564.321,-46052.2,47082.5,209.264,217.432,-175.394,-3,0.00177002,0.00146484,0.000915527,0.00622559,0.000305176,0,0.000366211,-0.000976563,-0.000305176,0.00088501,0,0,0,0,0,0,226,252,-3
336,6,0.517969,-0.533742,-567.45,-46135.6,47190.3,226.549,217.162,-175.697,-3,0.000213623,0.00140381,0.00201416,0.00256348,-0.000305176,0.000244141,9.15527e-005,0.000305176,0.00177002,0.000915527,0,0,0,0,0,0,226,252,-3
336,7,0.00267083,-0.804781,-565.198,-46031.1,47079.4,165.842,217.297,-175.557,-3,-0.00012207,0.00146484,-0.00469971,-0.00183105,-0.00140381,-0.00012207,0.000579834,0.000244141,0.000793457,0.000732422,0,0,0,0,0,0,226,252,-3
336,8,0.563539,-0.709706,-566.409,-46085,47169.6,252.572,217.278,-175.636,-3,-0.000274658,-0.000549316,-0.0109253,-0.00177002,-6.10352e-005,6.10352e-005,3.05176e-005,0.000305176,0.000610352,0.00128174,0,0,0,0,0,0,226,252,-3
336,9,0.477496,-0.581286,-565.539,-46041,47115.7,243.873,217.311,-175.589,-3,-0.00268555,-0.000427246,-0.0114746,-0.000244141,-0.000732422,0,0.00012207,0.000488281,0.00115967,0.000244141,0,0,0,0,0,0,226,252,-3
337,0,0.477332,-0.408559,-565.706,-46263.5,47037.9,260.699,217.149,-175.22,-3,-0.00320435,-0.00189209,-0.00494385,-0.000183105,-0.00177002,6.10352e-005,0.000213623,0.000183105,0.000549316,0.00128174,0,0,0,0,0,0,226,252,-3
337,1,0.432494,-0.842481,-566.759,-46090.4,47309.4,209.598,217.473,-175.677,-3,-0.00357056,-0.00250244,-0.00256348,-0.000549316,-0.000549316,-0.000244141,0.000244141,0.000732422,0.000549316,0.0010376,0,0,0,0,0,0,226,252,-3
337,2,0.870819,-0.493271,-564.836,-46132.4,46907.5,269.57,217.046,-175.326,-3,-0.00134277,-0.000671387,0.00268555,-0.00750732,-0.000488281,-0.000183105,0.000244141,0.000610352,0.000549316,0.00152588,0,0,0,0,0,0,226,252,-3
337,3,0.134223,-0.983125,-563.629,-46152.5,47149,269.619,217.652,-175.115,-3,0.000244141,-0.00012207,0.00408936,-0.00817871,0.00128174,0.000305176,6.10352e-005,-0.000488281,0.000793457,0.000640869,0,0,0,0,0,0,226,252,-3
337,4,0.522193,-1.01467,-566.234,-46194,47113.4,338.621,217.205,-175.419,-3,0.000396729,-0.000854492,0.00701904,-0.0045166,-6.10352e-005,0.000183105,0.000213623,0.000183105,0.000244141,0.00125122,0,0,0,0,0,0,226,252,-3
337,5,0.696202,-0.673376,-564.319,-46139,47163.5,235.499,217.576,-175.239,-3,-0.00137329,-6.10352e-005,0.000305176,-0.00402832,-0.000244141,0.000183105,0.000213623,-0.000183105,0.00128174,0.000946045,0,0,0,0,0,0,226,252,-3
337,6,0.785938,-0.760841,-563.45,-46084.9,47026.4,244.043,217.462,-175.209,-3,-0.000762939,0.000366211,-0.000305176,-0.00769043,0.000671387,-0.00012207,0.000213623,0.000671387,0.000976563,0.0010376,0,0,0,0,0,0,226,252,-3
337,7,0.34911,-0.587723,-564.841,-46193.5,47082.6,191.825,217.355,-175.219,-3,0.00256348,0.00134277,0.00219727,-0.00817871,0.00140381,0.00012207,9.15527e-005,0.000610352,0.000183105,0.00134277,0,0,0,0,0,0,226,252,-3
337,8,0.259784,-0.669727,-567.103,-46236.7,47144.2,174.416,217.132,-175.469,-3,0.0022583,0.00134277,0.00213623,-0.00360107,0.000610352,0,0.000244141,0.000305176,0.00152588,0.00177002,0,0,0,0,0,0,226,252,-3
337,9,0.478384,-0.582534,-565.537,-46136.7,47058.1,235.022,217.21,-175.42,-3,0.00204468,0.00152588,0.000244141,6.10352e-005,-0.000366211,0.000549316,0.000366211,0.000488281,-0.00115967,-0.000183105,0,0,0,0,0,0,226,252,-3
338,0,0.566509,-0.972733,-565.367,-46057.4,47112.3,295.724,217.331,-175.535,-3,3.05176e-005,0.0010376,-0.00311279,-0.00463867,0.00012207,6.10352e-005,0.000488281,0.000366211,0.00183105,0.00274658,0,0,0,0,0,0,226,252,-3
338,1,0.606101,-0.403447,-566.23,-46129.9,47071,295.484,217.131,-175.531,-3,-0.00204468,6.10352e-005,-0.00543213,-0.00622559,-0.0012207,0.000305176,0.000152588,0.000305176,0.000976563,0,0,0,0,0,0,0,226,252,-3
338,2,1.04475,-0.75675,-565.534,-46180.8,47054.6,157.751,217.204,-175.341,-3,-0.00299072,-0.000427246,-0.00134277,-0.00628662,0.000854492,6.10352e-005,0.000244141,0,0.000976563,0.000915527,0,0,0,0,0,0,226,252,-3
338,3,0.435021,-0.409227,-565.705,-46282.7,46963.4,234.609,217.018,-175.186,-3,-0.000976563,0.00146484,-0.000854492,0.00152588,0.00280762,6.10352e-005,3.05176e-005,6.10352e-005,0.000427246,0.000152588,0,0,0,0,0,0,226,252,-3
338,4,0.783886,-1.02073,-565.36,-46326.3,47179,261.22,217.449,-175.059,-3,0.00012207,0.00231934,0.00134277,0.00238037,0.0022583,0.000244141,-0.000274658,0.000244141,0.000976563,0.00115967,0,0,0,0,0,0,226,252,-3
338,5,0.438629,-0.888368,-565.364,-46168.6,46926.8,226.093,217.003,-175.338,-3,0.000915527,0.000549316,0.00286865,0.00341797,0.00195313,6.10352e-005,0.000305176,0.00012207,0.000427246,0.00140381,0,0,0,0,0,0,226,252,-3
338,6,0.656606,-0.937857,-564.49,-46341.3,47012.8,191.8,217.284,-174.906,-3,0.0032959,0.00128174,0.0020752,0.00262451,0.000793457,-0.00012207,-3.05176e-005,0.000366211,0.000732422,-0.000274658,0,0,0,0,0,0,226,252,-3
338,7,0.26495,-0.760941,-564.838,-46316.4,46894.4,268.905,217.023,-175.001,-3,0.00228882,-0.000305176,0.0020752,0.000732422,0.000244141,-0.00012207,6.10352e-005,0.000671387,0.000549316,0.000183105,0,0,0,0,0,0,226,252,-3
338,8,0.436162,-0.676655,-564.317,-46292.6,47135.4,243.705,217.527,-174.967,-3,0.00338745,0.000610352,0.000854492,-0.00323486,6.10352e-005,-0.000183105,0.000274658,0.000244141,0.000915527,0.000823975,0,0,0,0,0,0,226,252,-3
338,9,0.655526,-1.15353,-564.844,-46178.3,47166.8,192.285,217.504,-175.246,-3,-0.000762939,-0.000305176,-0.000793457,-0.0078125,-0.00109863,-6.10352e-005,0.000427246,0.000732422,0.000244141,0.000671387,0,0,0,0,0,0,226,252,-3
339,0,0.699618,-1.10428,-565.536,-46235,46953.9,278.042,217.025,-175.246,-3,0.000457764,-0.00134277,0.00354004,-0.0109253,0.000366211,0.000488281,0.000183105,0.000427246,0.000671387,0.00170898,0,0,0,0,0,0,226,252,-3
339,1,0.479731,-0.885071,-566.926,-46303.4,46981.9,243.227,216.871,-175.326,-3,0.00250244,-0.00213623,0.00701904,-0.0123291,-6.10352e-005,-6.10352e-005,0.000213623,-0.000183105,0.0012207,0.000579834,0,0,0,0,0,0,226,252,-3
339,2,0.480889,-1.06114,-566.583,-46195.2,47040.5,183.109,217.025,-175.467,-3,0.00115967,-0.000183105,0.00646973,-0.0057373,0.00177002,0,0.000335693,0.000610352,0.00146484,0.000457764,0,0,0,0,0,0,226,252,-3
339,3,0.696196,-0.927377,-566.751,-46285.7,47049,278.076,217.015,-175.332,-3,0.00198364,-0.000793457,0.0045166,0.00598145,0.000732422,0.000427246,0.000244141,0.000183105,-0.00012207,0.000854492,0,0,0,0,0,0,226,252,-3
339,4,0.782849,-0.623902,-565.36,-46138.1,47026.1,269.712,217.179,-175.392,-3,0.00241089,-0.000183105,0.00183105,0.0200195,0.000488281,-6.10352e-005,0.00012207,0.000732422,0.00183105,0.00256348,0,0,0,0,0,0,226,252,-3
339,5,0.396113,-1.2369,-565.366,-46221.8,46985.8,295.173,217.107,-175.244,-3,0.00152588,-0.00286865,0.00274658,0.0193481,-0.000854492,-0.000305176,0.000396729,-0.000488281,-0.000793457,0.0010376,0,0,0,0,0,0,226,252,-3
339,6,1.08677,-0.708084,-566.916,-46429.2,46955.4,277.99,216.826,-175.102,-3,-0.000518799,-0.00128174,-0.000244141,0.019165,-0.0010376,0,-6.10352e-005,0.000183105,0.00109863,0.000915527,0,0,0,0,0,0,226,252,-3
339,7,0.656046,-0.629442,-565.528,-46425.1,46821.2,173.957,216.792,-174.908,-3,-0.00473022,-0.000976563,0.00012207,0.0188599,-0.000915527,-0.00012207,9.15527e-005,-6.10352e-005,0.00012207,0.000427246,0,0,0,0,0,0,226,252,-3
339,8,0.787105,-0.84203,-565.708,-46204.8,46797.9,200.135,216.724,-175.324,-3,-0.00299072,0.000549316,-0.00390625,0.0180054,-0.000793457,0.000244141,0.000244141,0.000610352,0.000427246,0.00167847,0,0,0,0,0,0,226,252,-3
339,9,0.303918,-0.712717,-567.098,-46392,47064.7,251.771,216.992,-175.194,-3,-0.000701904,0.00219727,-0.0022583,0.0177002,-0.0010376,0,0.000427246,0.00012207,0.000671387,0.00146484,0,0,0,0,0,0,226,252,-3
340,0,1.00534,-1.27822,-565.535,-46260.8,46922.8,243.679,216.971,-175.2,-3,-0.000518799,0.000793457,-0.000671387,0.0175171,-0.000854492,0.000366211,0.000152588,0.000183105,0.000488281,0.000579834,0,0,0,0,0,0,226,252,-3
340,1,0.866397,-0.403571,-566.223,-46321,47077.9,347.252,217.144,-175.193,-3,-0.00140381,0.000732422,-0.000915527,0.0170898,-0.000732422,-0.000183105,0.00012207,0,0,0.0010376,0,0,0,0,0,0,226,252,-3
340,2,0.308376,-0.849224,-565.36,-46358.1,46950.7,199.949,217.046,-175.003,-3,-0.00405884,0.00128174,-0.00274658,-0.00140381,-0.00244141,-6.10352e-005,0.000457764,0.000427246,0.000915527,0.000366211,0,0,0,0,0,0,226,252,-3
340,3,0.698497,-0.974095,-566.058,-46229.4,46992.7,200.426,217.017,-175.331,-3,-0.00292969,0.00152588,-0.000671387,0,-0.00274658,0.000183105,3.05176e-005,0.000183105,-0.000976563,0.000976563,0,0,0,0,0,0,226,252,-3
340,4,0.221312,-0.503139,-564.834,-46419.9,46857.8,182.384,216.959,-174.817,-3,-0.00146484,0.000915527,-0.000793457,0.000244141,-0.00231934,0.00012207,0.00012207,0.000183105,-0.00012207,0.00140381,0,0,0,0,0,0,226,252,-3
340,5,0.305529,-0.539317,-566.573,-46422.9,46892.3,242.782,216.765,-175.064,-3,-0.00134277,-0.000305176,-0.00134277,-0.00335693,-0.000549316,-6.10352e-005,0.000213623,0.000488281,-0.000305176,9.15527e-005,0,0,0,0,0,0,226,252,-3
340,6,0.564872,-0.671619,-565.532,-46331.5,47129.8,278.168,217.337,-175.074,-3,0.000732422,-6.10352e-005,-0.00012207,-0.00512695,6.10352e-005,6.10352e-005,-0.000213623,0.000183105,0.00128174,0.00164795,0,0,0,0,0,0,226,252,-3
340,7,0.830117,-1.01643,-566.053,-46346.2,46871.8,251.919,216.805,-175.124,-3,0.00186157,0.000427246,-0.000854492,-0.00842285,0.00170898,-6.10352e-005,0.000274658,0.000427246,0.000549316,0.000762939,0,0,0,0,0,0,226,252,-3
340,8,-0.477529,-0.502923,-564.67,-46268.4,47096,329.208,217.404,-175.061,-3,0.00476074,0.000610352,0.00292969,-0.0100098,0.00250244,-0.00012207,0.000823975,0.000732422,0.000976563,0.000793457,0,0,0,0,0,0,226,252,-3
340,9,0.696165,-0.450871,-565.876,-46322.6,46914.3,243.278,216.906,-175.14,-3,0.000976563,0.00195313,0.00830078,-0.0130615,0.00292969,0.000244141,-0.000457764,0,0.00158691,0.00100708,0,0,0,0,0,0,226,252,-3
341,0,0.782821,-0.446441,-566.917,-46380.7,46815,268.879,216.578,-175.188,-3,-0.00241089,-0.000732422,0.00567627,-0.00463867,0.000183105,0.00012207,0.00012207,0.00109863,0.00109863,0.000671387,0,0,0,0,0,0,226,252,-3
341,1,0.610518,-0.451114,-565.877,-46322.8,46822.6,225.768,216.744,-175.14,-3,-0.00189209,-0.00244141,0.00506592,0.00549316,0.000183105,0,0.000305176,-6.10352e-005,-0.000244141,0.00161743,0,0,0,0,0,0,226,252,-3
341,2,0.525474,-0.672459,-565.528,-46446.6,46826,234.245,216.801,-174.87,-3,-0.00125122,-0.00201416,0.00164795,0.0114746,0.000610352,-6.10352e-005,-0.000274658,-0.00012207,0.000793457,0.00186157,0,0,0,0,0,0,226,252,-3
341,3,0.699413,-0.797148,-565.359,-46203.5,46800.3,303.637,216.78,-175.276,-3,0.00183105,-0.0010376,0.00518799,0.00714111,0.000305176,0.000244141,0.000518799,0.000610352,0.000305176,0.00115967,0,0,0,0,0,0,226,252,-3
341,4,0.482424,-0.844309,-565.877,-46435.3,46808.7,285.944,216.719,-174.941,-3,0.00134277,-0.00134277,0.000427246,0.00323486,0.000610352,0.00012207,0.00012207,0.000244141,0.000915527,0.00100708,0,0,0,0,0,0,226,252,-3
341,5,0.438413,-0.712749,-567.093,-46487.6,46753.9,190.73,216.445,-175.025,-3,0.000793457,-0.00158691,-0.000183105,0.000732422,-0.000305176,0.000549316,0.000213623,0.000244141,0.0020752,0.0010376,0,0,0,0,0,0,226,252,-3
341,6,0.608125,-0.31527,-566.571,-46299.1,46821.8,312.01,216.641,-175.282,-3,0.00112915,0.000732422,-0.00250244,0.00134277,-0.000732422,0.000244141,0.000274658,0.000183105,0.000244141,0.000183105,0,0,0,0,0,0,226,252,-3
341,7,0.614059,-0.76021,-564.486,-46373.2,46784.2,268.903,216.879,-174.849,-3,0.0010376,0.00183105,-0.000671387,-0.0010376,0.000183105,0,0.000518799,0.000610352,0.000305176,0.000793457,0,0,0,0,0,0,226,252,-3
341,8,0.437444,-0.631732,-565.006,-46482.8,46943.6,260.302,217.085,-174.73,-3,-0.00326538,0.0012207,0.000732422,-0.00299072,0.000427246,-0.000488281,0.000183105,0.000366211,0.000610352,0.000946045,0,0,0,0,0,0,226,252,-3
341,9,0.567146,-0.404899,-565.875,-46340.8,46728,311.799,216.577,-175.108,-3,-0.0022583,-0.000854492,0.00109863,-0.000671387,-0.000183105,0,0.000244141,6.10352e-005,-0.000244141,0.00112915,0,0,0,0,0,0,226,252,-3
342,0,0.698557,-0.458781,-563.438,-46436.2,46912.7,303.733,217.262,-174.584,-3,-0.00344849,-0.0012207,0.00256348,0.0012207,0.000366211,0.000244141,0.000152588,0.000366211,0.00128174,0.000610352,0,0,0,0,0,0,226,252,-3
342,1,0.743476,-0.802584,-564.832,-46432.5,46835.7,294.903,216.92,-174.794,-3,-0.0039978,-0.000915527,6.10352e-005,0.00115967,-0.00134277,0.000305176,0.000335693,0.000976563,0.00109863,0.00106812,0,0,0,0,0,0,226,252,-3
342,2,0.781871,-0.404664,-565.526,-46321.1,46928.5,364.19,216.982,-175.092,-3,-0.00164795,6.10352e-005,0.000549316,0.00213623,-0.00146484,0.000183105,9.15527e-005,-0.000366211,0.000366211,0.000823975,0,0,0,0,0,0,226,252,-3
342,3,0.435796,-0.452342,-566.745,-46457.2,46867.9,199.632,216.697,-175.028,-3,0.000213623,0.00213623,0.000183105,0.000366211,-0.00201416,0,0.000366211,0.000671387,0.000244141,0.000457764,0,0,0,0,0,0,226,252,-3
342,4,0.220795,-0.459257,-564.658,-46475.7,46856.9,242.727,216.983,-174.692,-3,0.00189209,0.0012207,0.000244141,-0.000427246,-0.00158691,-0.00012207,0.000396729,-0.000610352,0.000976563,0.0010376,0,0,0,0,0,0,226,252,-3
342,5,0.783591,-0.19026,-565.695,-46483.8,46756.6,251.464,216.653,-174.829,-3,0.000579834,0.00189209,-0.003479,-0.00390625,-0.000488281,6.10352e-005,0.000335693,0.0010376,0.000427246,0.00106812,0,0,0,0,0,0,226,252,-3
342,6,0.8261,-0.278362,-565.002,-46410.5,46907.5,295.087,217.022,-174.858,-3,0.00192261,0.000915527,-0.00476074,-0.00701904,-0.00128174,0.000183105,0.000183105,0,0.000244141,0.000518799,0,0,0,0,0,0,226,252,-3
342,7,0.873722,-0.536043,-566.048,-46345.3,46640.3,199.674,216.396,-175.125,-3,0.00143433,-0.0012207,-0.003479,-0.00518799,0.00164795,0.000244141,0.000335693,0.000366211,0.000427246,0.000335693,0,0,0,0,0,0,226,252,-3
342,8,1.13294,-0.665053,-566.045,-46427.2,46762.2,294.948,216.612,-174.98,-3,0.00265503,0.000183105,-0.00469971,-0.00842285,-0.000610352,-6.10352e-005,0.000213623,0.000366211,0.000427246,0.000152588,0,0,0,0,0,0,226,252,-3
342,9,0.826513,-0.0579198,-566.037,-46593.6,46677.3,294.318,216.463,-174.685,-3,0.00390625,0.000183105,-0.00354004,-0.00317383,-6.10352e-005,-0.00012207,0.000274658,0.000366211,0.0010376,0.00112915,0,0,0,0,0,0,226,252,-3
343,0,0.481896,-0.540446,-566.219,-46575.7,46712.5,242.403,216.499,-174.743,-3,0.00393677,-0.000305176,0.00195313,0.00128174,-0.00012207,0.000183105,0.000152588,0.000305176,0.000305176,0.000976563,0,0,0,0,0,0,226,252,-3
343,1,0.787851,-0.62736,-564.827,-46501.9,46661.3,303.116,216.612,-174.67,-3,0.00317383,-0.00152588,0.00280762,0.000854492,-0.00012207,0.00012207,0.000274658,0.000183105,0.00109863,0.00100708,0,0,0,0,0,0,226,252,-3
343,2,0.352634,-0.494511,-565.7,-46440.5,46584.1,302.623,216.348,-174.906,-3,0.000976563,-0.000427246,0.00445557,-0.000183105,0.00164795,0.00012207,3.05176e-005,-0.000183105,0.000793457,0.000366211,0,0,0,0,0,0,226,252,-3
343,3,0.743575,-0.500325,-564.824,-46630.1,46720,259.913,216.716,-174.443,-3,0.00189209,0.000305176,0.00445557,-0.00195313,0.00158691,0.00012207,0.000183105,0.000488281,6.10352e-005,0.000823975,0,0,0,0,0,0,226,252,-3
343,4,0.618309,-0.758323,-564.831,-46411.9,46421.8,216.322,216.187,-174.83,-3,-0.00100708,0.000366211,0.00787354,-0.00146484,0.000488281,0.000183105,0.000152588,-0.000915527,0.000610352,0.0017395,0,0,0,0,0,0,226,252,-3
343,5,0.396931,-0.319208,-565.349,-46452.4,46428.7,328.222,216.124,-174.834,-3,-0.00497437,-0.00134277,0.00653076,-0.00415039,0.00201416,0.00012207,0.000213623,0.00012207,0.000610352,0.00256348,0,0,0,0,0,0,226,252,-3
343,6,0.439221,-0.194176,-565.176,-46445.6,46600,173.312,216.452,-174.821,-3,-0.00183105,-0.00115967,0.00286865,-0.00817871,0.00109863,0.00012207,0.000335693,-0.00012207,0.000732422,0.000854492,0,0,0,0,0,0,226,252,-3
343,7,0.741558,-0.2287,-566.044,-46390.9,46567.5,302.89,216.268,-175.044,-3,0.00012207,0.000854492,-0.00457764,-0.000854492,0.00256348,-0.000183105,9.15527e-005,0.000610352,0.0012207,0.00140381,0,0,0,0,0,0,226,252,-3
343,8,0.440525,-0.417257,-564.303,-46645.6,46675.3,225.098,216.713,-174.339,-3,-0.000610352,0.000183105,-0.010437,0.00213623,0.0010376,0,0,0.000366211,-0.00012207,-0.000213623,0,0,0,0,0,0,226,252,-3
343,9,0.268967,-0.588809,-564.656,-46538.9,46530.7,224.774,216.405,-174.58,-3,0.000671387,-0.000854492,-0.012085,-0.00610352,0.00189209,0.000183105,0.000152588,0.000305176,0.00134277,0.00152588,0,0,0,0,0,0,226,252,-3
344,0,0.223129,-0.280195,-564.83,-46431,46512.8,267.928,216.348,-174.796,-3,-0.000671387,6.10352e-005,-0.00634766,-0.0157471,0.000915527,0.000244141,0.000305176,0.000549316,0.0010376,0.00128174,0,0,0,0,0,0,226,252,-3
344,1,0.44122,-0.672921,-564.657,-46466,46637.9,294.235,216.595,-174.709,-3,-0.00271606,0.00158691,-0.00274658,-0.00848389,0.00012207,6.10352e-005,6.10352e-005,0.000366211,0.00146484,0.000915527,0,0,0,0,0,0,226,252,-3
344,2,0.268077,-0.28228,-563.612,-46392.2,46472.5,293.898,216.455,-174.688,-3,-0.00109863,0.00274658,0.00720215,0.000183105,-0.00158691,0.000183105,-0.000640869,0.000183105,0.00158691,0.00125122,0,0,0,0,0,0,226,252,-3
344,3,0.612311,-0.492758,-566.391,-46536,46611.2,294.088,216.295,-174.838,-3,0.00128174,0.00323486,0.00891113,-0.0012207,-0.000183105,6.10352e-005,0.000427246,6.10352e-005,0.000915527,0.00241089,0,0,0,0,0,0,226,252,-3
344,4,0.267854,-0.497661,-566.564,-46689.4,46435,198.376,215.959,-174.592,-3,0.000946045,0.00170898,0.0090332,-0.00152588,-0.00012207,0.000183105,9.15527e-005,0.000366211,-0.000366211,-0.000274658,0,0,0,0,0,0,226,252,-3
344,5,0.48531,-0.454531,-565.347,-46571.8,46464.1,224.701,216.187,-174.623,-3,0.00143433,0.000305176,0.00634766,-0.000488281,0.00115967,-0.000305176,0.000366211,0.000183105,0.000915527,0.00152588,0,0,0,0,0,0,226,252,-3
344,6,1.00698,-0.193705,-563.776,-46559.4,46403.1,250.965,216.308,-174.415,-3,0,0.000366211,0.00823975,0.00927734,0.000305176,0.00012207,3.05176e-005,0,0.000915527,0.000305176,0,0,0,0,0,0,226,252,-3
344,7,0.832818,-0.322915,-564.3,-46565.6,46429.4,293.992,216.278,-174.481,-3,-0.00115967,-0.00012207,-0.00366211,0.0136108,0.000793457,6.10352e-005,0.00012207,0.000549316,0.00140381,0.00186157,0,0,0,0,0,0,226,252,-3
344,8,0.964188,-0.664925,-566.038,-46638.8,46329,328.208,215.848,-174.605,-3,-0.000457764,0.000549316,-0.0098877,0.00933838,0.000366211,0.00012207,0.000549316,0.0010376,0.000427246,0.00088501,0,0,0,0,0,0,226,252,-3
344,9,0.618528,-0.456543,-563.432,-46571.2,46323.8,310.939,216.217,-174.344,-3,0.00192261,0.00115967,-0.0120239,0.0078125,0.000366211,-6.10352e-005,0.000183105,0.00012207,0.00140381,0.00167847,0,0,0,0,0,0,226,252,-3
345,0,0.529905,-0.410492,-564.656,-46378.2,46405.9,190.365,216.184,-174.865,-3,-0.000549316,-0.0012207,-0.0123291,0.00994873,-0.000854492,-0.00012207,0.000152588,0.000305176,-0.000671387,0.000335693,0,0,0,0,0,0,226,252,-3
345,1,0.573907,-0.366718,-564.473,-46625.7,46287.2,310.685,216.001,-174.4,-3,-0.00109863,-0.00115967,-0.00756836,0.00799561,0.00012207,-6.10352e-005,0.000183105,-6.10352e-005,0.000793457,0.00146484,0,0,0,0,0,0,226,252,-3
345,2,0.573664,-0.362177,-565.344,-46549.8,46211.3,310.546,215.74,-174.661,-3,0.000427246,-0.00164795,-0.00213623,0.00201416,-0.000549316,0.00012207,0.000183105,0.000366211,0.000915527,0.00161743,0,0,0,0,0,0,226,252,-3
345,3,0.312891,-0.497422,-564.831,-46401.7,46395.6,233.288,216.141,-174.849,-3,0.000640869,0.000244141,-0.00158691,-0.0045166,-0.00115967,-6.10352e-005,0.000457764,0.000732422,0.000976563,0.00213623,0,0,0,0,0,0,226,252,-3
345,4,0.747932,-0.587153,-564.821,-46710.5,46414.6,233.321,216.176,-174.3,-3,0.00158691,-0.00134277,-0.00115967,-0.00213623,-0.000610352,-0.000183105,0.000366211,0.000915527,0.000305176,0.000274658,0,0,0,0,0,0,226,252,-3
345,5,0.57338,-0.32012,-565.862,-46701.1,46211,275.824,215.665,-174.469,-3,0.000793457,-0.00140381,0.000244141,0.00476074,-0.000366211,0.000183105,0.000213623,0.000244141,0.000854492,0.0012207,0,0,0,0,0,0,226,252,-3
345,6,0.61774,-0.585523,-564.307,-46442.7,46421,233.57,216.262,-174.7,-3,0.000305176,-0.0012207,-0.00189209,0.00836182,-0.00189209,-0.000183105,0.000427246,0,0.000915527,0.000305176,0,0,0,0,0,0,226,252,-3
345,7,-0.0337459,-0.673406,-565.701,-46543.8,46371.9,215.513,215.973,-174.724,-3,0.00128174,-0.000427246,-0.00012207,0.00787354,-0.00244141,-0.000305176,6.10352e-005,0.000305176,0.000244141,0.00234985,0,0,0,0,0,0,226,252,-3
345,8,0.0991029,-0.374886,-563.259,-46663.8,46211.7,249.827,216.044,-174.154,-3,0.00164795,-0.00115967,-0.00213623,0.000610352,-0.00274658,0.00012207,0.000335693,0.000183105,0.0010376,0.000274658,0,0,0,0,0,0,226,252,-3
345,9,0.529633,-0.496949,-565.518,-46688.9,46366,276.162,215.989,-174.44,-3,0.00100708,0.00201416,0.00244141,-0.00231934,-0.000854492,0.000366211,-0.000152588,0.000427246,-6.10352e-005,0.00219727,0,0,0,0,0,0,226,252,-3
346,0,0.444322,-0.278103,-563.961,-46277.4,46237.2,241.876,215.987,-174.942,-3,-0.00100708,0.00280762,0.00805664,-0.00115967,-0.000427246,0,0.000244141,0.00012207,-0.000549316,-0.000274658,0,0,0,0,0,0,226,252,-3
346,1,0.227044,-0.508302,-563.263,-46591.6,46532.2,181.647,216.612,-174.283,-3,-0.000183105,0.00140381,0.0133667,0.00427246,-0.000976563,0.000305176,-3.05176e-005,-0.000244141,0.00109863,0.00152588,0,0,0,0,0,0,226,252,-3
346,2,0.314168,-0.805366,-565.006,-46509.8,46472.5,198.825,216.251,-174.683,-3,0.000640869,0.00250244,0.0198975,0.00598145,-0.00183105,6.10352e-005,0.000457764,0.000610352,0.00012207,0.000274658,0,0,0,0,0,0,226,252,-3
